조사년도,개방ID,학교명,학교급명,시도명,학제유형명,유초중등학생_학생수,초등과정졸업생수,중등과정졸업생수,고등과정졸업생수,유초중등학생_졸업생수,취업자수,일반고진학학생수,특수목적고등학교진학학생수,자율고등학교진학학생수,특성화고진학학생수,특수학급학생수,진학학생수,국내대학진학학생수,국내전문대학진학학생수,국내각종학교진학학생수,국내교육대학진학학생수
2019,1875104486,광신고등학교,해당없음,서울,일반고등학교,592,0,0,0,243,2,0,0,0,0,0,151,97,54,0,0
2019,1875225186,서울서이초등학교,해당없음,서울,초등학교,1005,0,0,0,187,0,0,0,0,0,0,187,0,0,0,0
2019,1881712377,이수중학교,해당없음,서울,중학교,446,0,0,0,155,0,132,0,0,14,0,146,0,0,0,0
2019,1886058092,정신여자고등학교,해당없음,서울,일반고등학교,1079,0,0,0,454,1,0,0,0,0,0,251,193,49,0,0
2019,1888911962,서울세륜초등학교,해당없음,서울,초등학교,688,0,0,0,133,0,0,0,0,0,2,133,0,0,0,0
2019,1889562666,남성중학교,해당없음,서울,중학교,373,0,0,0,129,0,88,0,0,25,6,113,0,0,0,0
2019,1894085943,덕원여자고등학교,해당없음,서울,일반고등학교,1187,0,0,0,444,0,0,0,0,0,0,303,170,127,0,5
2019,1897333562,서울영동초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2019,1900194406,행복유치원,해당없음,서울,유치원,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0
2019,1901344537,월촌중학교,해당없음,서울,중학교,1414,0,0,0,487,0,329,0,0,14,0,345,0,0,0,0
2019,1901694834,자연유치원,해당없음,서울,유치원,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0
2019,1901705026,윤희유치원,해당없음,서울,유치원,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0
2019,1909486651,서울화계초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0
2019,1921655833,서울은평초등학교,해당없음,서울,초등학교,565,0,0,0,122,0,0,0,0,0,8,122,0,0,0,0
2019,1924707651,서울언남초등학교,해당없음,서울,초등학교,1071,0,0,0,84,0,0,0,0,0,20,84,0,0,0,0
2019,1934409737,미림유치원,해당없음,서울,유치원,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
2019,1935071706,마포대진유치원,해당없음,서울,유치원,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0
2019,1938544631,서울세명초등학교,해당없음,서울,초등학교,1146,0,0,0,130,0,0,0,0,0,16,130,0,0,0,0
2019,1939106285,다솜유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1954128801,서울위례초등학교병설유치원,원천코드없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1958963215,서울여자상업고등학교,해당없음,서울,특성화고등학교,762,0,0,0,255,231,0,0,0,0,0,2,1,1,0,0
2019,1961641132,영도중학교,해당없음,서울,중학교,360,0,0,0,145,0,111,0,0,23,0,134,0,0,0,0
2019,1962557375,서울수리초등학교,해당없음,서울,초등학교,510,0,0,0,80,0,0,0,0,0,8,80,0,0,0,0
2019,1965379595,양화중학교,해당없음,서울,중학교,652,0,0,0,250,0,143,0,0,41,8,185,0,0,0,0
2019,1966893434,서울금호초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
2019,1973236858,서울염동초등학교,해당없음,서울,초등학교,1039,0,0,0,153,0,0,0,0,0,0,153,0,0,0,0
2019,1975102603,신라유치원,해당없음,서울,유치원,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
2019,1976600348,수명중학교,해당없음,서울,중학교,614,0,0,0,229,0,178,0,0,42,5,221,0,0,0,0
2019,1977251052,배재중학교,해당없음,서울,중학교,826,0,0,0,263,0,159,0,0,12,0,171,0,0,0,0
2019,1981769502,서울웹툰애니메이션고등학교,해당없음,서울,특성화고등학교,357,0,0,0,162,70,0,0,0,0,0,35,6,29,0,0
2019,1982047379,소슬유치원,해당없음,서울,유치원,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0
2019,1984320282,서울여자중학교,해당없음,서울,중학교,469,0,0,0,187,0,52,0,0,23,1,75,0,0,0,0
2019,1987724006,한일유치원,해당없음,서울,유치원,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
2019,1989308655,경은유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1991626620,서울경일초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
2019,1996918618,서울연천초등학교,해당없음,서울,초등학교,334,0,0,0,49,0,0,0,0,0,0,49,0,0,0,0
2019,1997580051,서울인강학교,해당없음,서울,특수학교,124,11,6,13,34,0,0,0,0,0,0,0,0,0,0,0
2019,1998634159,서울용동초등학교,해당없음,서울,초등학교,409,0,0,0,108,0,0,0,0,0,8,108,0,0,0,0
2019,2000778317,서울덕수초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2019,2001585662,광영고등학교,해당없음,서울,일반고등학교,858,0,0,0,358,0,0,0,0,0,0,188,118,69,0,1
2019,2001780927,서울태랑초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2019,2014305770,둔촌고등학교,해당없음,서울,일반고등학교,733,0,0,0,303,14,0,0,0,0,13,176,94,79,0,3
2019,2018161714,서울서교초등학교,해당없음,서울,초등학교,641,0,0,0,114,0,0,0,0,0,0,114,0,0,0,0
2019,2019124090,태릉고등학교,해당없음,서울,일반고등학교,747,0,0,0,325,0,0,0,0,0,18,276,151,125,0,0
2019,2028861582,서울매그넷고등학교,해당없음,서울,특성화고등학교,810,0,0,0,291,182,0,0,0,0,0,29,4,25,0,0
2019,2034784436,녹원유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2035436213,선희유치원,해당없음,서울,유치원,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
2019,2038200497,서울문영여자고등학교,해당없음,서울,일반고등학교,642,0,0,0,246,0,0,0,0,0,0,166,123,38,0,3
2019,2040718019,신사중학교,해당없음,서울,중학교,423,0,0,0,156,0,133,0,0,5,7,139,0,0,0,0
2019,2042291939,라라유치원,해당없음,서울,유치원,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
2019,2049408376,서울행현초등학교,해당없음,서울,초등학교,805,0,0,0,176,0,0,0,0,0,0,176,0,0,0,0
2019,2050452828,염광고등학교,해당없음,서울,일반고등학교,782,0,0,0,365,0,0,0,0,0,0,202,141,59,0,2
2019,2052223622,서울새솔유치원,해당없음,서울,유치원,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0
2019,2053604423,서울인왕초등학교,해당없음,서울,초등학교,475,0,0,0,93,0,0,0,0,0,5,93,0,0,0,0
2019,2055351614,한성과학고등학교,해당없음,서울,특수목적고등학교,379,0,0,0,139,0,0,0,0,0,0,109,109,0,0,0
2019,2062588751,석관중학교,해당없음,서울,중학교,502,0,0,0,191,0,124,0,0,45,6,170,0,0,0,0
2019,2068257331,온곡중학교,해당없음,서울,중학교,549,0,0,0,215,0,140,0,0,51,0,191,0,0,0,0
2019,2073028981,홍은중학교,해당없음,서울,중학교,336,0,0,0,178,0,141,0,0,25,4,166,0,0,0,0
2019,2073209226,광문고등학교,해당없음,서울,일반고등학교,1068,0,0,0,434,0,0,0,0,0,0,272,165,102,0,4
2019,2074706971,성균관유치원,해당없음,서울,유치원,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0
2019,2075192987,염광중학교,해당없음,서울,중학교,373,0,0,0,154,0,106,0,0,39,0,145,0,0,0,0
2019,2081274092,탑주유치원,해당없음,서울,유치원,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0
2019,2086640655,예은유치원,해당없음,서울,유치원,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
2019,2089341104,서울개봉초등학교,해당없음,서울,초등학교,1247,0,0,0,177,0,0,0,0,0,16,177,0,0,0,0
2019,2093557000,아이비유치원,해당없음,서울,유치원,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0
2019,2096506893,등촌유치원,해당없음,서울,유치원,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
2019,2097405970,서울연광초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
2019,2102156698,풍천유치원,해당없음,서울,유치원,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0
2019,2104396879,예원유치원,해당없음,서울,유치원,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0
2019,2105163455,선화예술고등학교,해당없음,서울,특수목적고등학교,1092,0,0,0,364,0,0,0,0,0,0,234,227,0,0,0
2019,2105369985,서울고척초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
2019,2114309787,서울고척초등학교,해당없음,서울,초등학교,436,0,0,0,80,0,0,0,0,0,6,80,0,0,0,0
2019,2115373551,서울어울초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2131070911,선사고등학교,해당없음,서울,일반고등학교,590,0,0,0,216,0,0,0,0,0,16,120,70,50,0,0
2019,2131379365,정신여자중학교,해당없음,서울,중학교,948,0,0,0,339,0,288,0,0,20,0,309,0,0,0,0
2019,2137299537,한울유치원,해당없음,서울,유치원,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
2019,2139436185,금호유치원,해당없음,서울,유치원,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
2019,2140532672,서울남정초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
2019,2146663665,신촌유치원,해당없음,서울,유치원,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0
2019,2148345947,대일외국어고등학교,해당없음,서울,특수목적고등학교,751,0,0,0,251,0,0,0,0,0,0,186,178,1,0,1
2019,2149792194,예일유치원,해당없음,서울,유치원,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0
2019,2165989518,사슴유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2168987154,운현유치원,해당없음,서울,유치원,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0
2019,2173197150,수미유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2175771534,피노키오유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2178963899,영동일고등학교,해당없음,서울,일반고등학교,1033,0,0,0,486,0,0,0,0,0,0,248,187,60,0,0
2019,2179269671,예원유치원,해당없음,서울,유치원,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
2019,2188399374,서울가인초등학교,해당없음,서울,초등학교,503,0,0,0,90,0,0,0,0,0,13,90,0,0,0,0
2019,2189616560,목동고등학교,해당없음,서울,일반고등학교,1101,0,0,0,458,4,0,0,0,0,0,256,218,30,0,8
2019,2196375727,서울누원초등학교,해당없음,서울,초등학교,1019,0,0,0,147,0,0,0,0,0,10,147,0,0,0,0
2019,2197198092,태릉중학교,해당없음,서울,중학교,428,0,0,0,153,0,106,0,0,38,4,145,0,0,0,0
2019,2197266757,행복한유치원,해당없음,서울,유치원,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
2019,2197713613,서울서빙고초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
2019,2202397823,창북중학교,해당없음,서울,중학교,558,0,0,0,209,0,67,0,0,67,0,137,0,0,0,0
2019,2202457368,서울청파초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
2019,2207415163,정암유치원,해당없음,서울,유치원,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
2019,2209880650,용산고등학교,해당없음,서울,일반고등학교,1097,0,0,0,441,3,0,0,0,0,18,262,172,87,0,1
2019,2212438941,진선여자고등학교,해당없음,서울,일반고등학교,979,0,0,0,467,0,0,0,0,0,0,227,196,31,0,0
2019,2212865412,서울잠원초등학교,해당없음,서울,초등학교,1591,0,0,0,328,0,0,0,0,0,0,328,0,0,0,0
2019,2215492904,서울상원초등학교,해당없음,서울,초등학교,566,0,0,0,112,0,0,0,0,0,0,112,0,0,0,0
2019,2216334044,서울디지텍고등학교,해당없음,서울,특성화고등학교,358,0,0,0,150,89,0,0,0,0,0,32,7,25,0,0
2019,2218403637,성동공업고등학교,해당없음,서울,특성화고등학교,868,0,0,0,271,172,0,0,0,0,0,28,21,7,0,0
2019,2222202718,생명나무유치원,해당없음,서울,유치원,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0
2019,2224264800,서울세검정초등학교,해당없음,서울,초등학교,864,0,0,0,142,0,0,0,0,0,6,142,0,0,0,0
2019,2224963784,서울구현초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2019,2225360214,서울청구초등학교,해당없음,서울,초등학교,720,0,0,0,128,0,0,0,0,0,7,128,0,0,0,0
2019,2227858424,화원중학교,해당없음,서울,중학교,558,0,0,0,235,0,167,0,0,55,0,222,0,0,0,0
2019,2228408277,서울반포초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
2019,2231304526,서울가원초등학교,해당없음,서울,초등학교,630,0,0,0,104,0,0,0,0,0,1,104,0,0,0,0
2019,2242733955,서울서빙고초등학교,해당없음,서울,초등학교,473,0,0,0,70,0,0,0,0,0,10,70,0,0,0,0
2019,2245246112,무학여자고등학교,해당없음,서울,일반고등학교,698,0,0,0,402,42,0,0,0,0,13,251,153,94,0,2
2019,2247399389,서울면동초등학교,해당없음,서울,초등학교,975,0,0,0,183,0,0,0,0,0,8,183,0,0,0,0
2019,2251720964,서울연지초등학교,해당없음,서울,초등학교,264,0,0,0,31,0,0,0,0,0,12,31,0,0,0,0
2019,2252624332,배꽃유치원,해당없음,서울,유치원,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0
2019,2258685052,동원중학교,해당없음,서울,중학교,319,0,0,0,107,0,69,0,0,27,0,96,0,0,0,0
2019,2259617924,성모유치원,해당없음,서울,유치원,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
2019,2260912358,신창유치원,해당없음,서울,유치원,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2019,2261861324,나나유치원,해당없음,서울,유치원,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
2019,2264990925,서울원당초등학교,해당없음,서울,초등학교,243,0,0,0,52,0,0,0,0,0,11,52,0,0,0,0
2019,2275195658,종인유치원,해당없음,서울,유치원,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2019,2277694940,세종과학고등학교,해당없음,서울,특수목적고등학교,443,0,0,0,147,0,0,0,0,0,0,114,113,0,0,0
2019,2280029535,서울동원초등학교,해당없음,서울,초등학교,415,0,0,0,84,0,0,0,0,0,11,84,0,0,0,0
2019,2294997334,수송중학교,해당없음,서울,중학교,419,0,0,0,153,0,86,0,0,47,2,137,0,0,0,0
2019,2302593886,서울공항초등학교,해당없음,서울,초등학교,1451,0,0,0,170,0,0,0,0,0,8,170,0,0,0,0
2019,2312085688,서울북성초등학교,해당없음,서울,초등학교,679,0,0,0,68,0,0,0,0,0,7,68,0,0,0,0
2019,2319481611,아주중학교,해당없음,서울,중학교,533,0,0,0,211,0,163,0,0,17,0,184,0,0,0,0
2019,2324616968,방원중학교,해당없음,서울,중학교,355,0,0,0,141,0,110,0,0,27,7,137,0,0,0,0
2019,2325522482,덕원중학교,해당없음,서울,중학교,750,0,0,0,258,0,207,0,0,24,0,235,0,0,0,0
2019,2331542968,자양중학교,해당없음,서울,중학교,783,0,0,0,280,0,199,0,0,30,11,234,0,0,0,0
2019,2333818018,세화여자중학교,해당없음,서울,중학교,833,0,0,0,291,0,132,0,0,6,0,140,0,0,0,0
2019,2342212259,서울방이초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2019,2343243300,서울경동유치원,해당없음,서울,유치원,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0
2019,2344406843,동일유치원,해당없음,서울,유치원,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
2019,2344871401,서울등양초등학교,해당없음,서울,초등학교,176,0,0,0,34,0,0,0,0,0,4,34,0,0,0,0
2019,2346140623,신방학중학교,해당없음,서울,중학교,494,0,0,0,171,0,107,0,0,40,0,147,0,0,0,0
2019,2348409771,한세사이버보안고등학교,해당없음,서울,특성화고등학교,364,0,0,0,120,56,0,0,0,0,0,24,9,15,0,0
2019,2350152671,오산고등학교,해당없음,서울,일반고등학교,568,0,0,0,290,10,0,0,0,0,0,164,120,44,0,0
2019,2352759778,서울상경초등학교,해당없음,서울,초등학교,765,0,0,0,92,0,0,0,0,0,8,92,0,0,0,0
2019,2355292320,서울한서초등학교,해당없음,서울,초등학교,346,0,0,0,23,0,0,0,0,0,7,23,0,0,0,0
2019,2358280837,서울조원초등학교,해당없음,서울,초등학교,525,0,0,0,113,0,0,0,0,0,7,113,0,0,0,0
2019,2361604094,서울난곡초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
2019,2362900137,배명고등학교,해당없음,서울,일반고등학교,893,0,0,0,392,12,0,0,0,0,0,254,197,51,0,2
2019,2371811509,서울양재초등학교,해당없음,서울,초등학교,611,0,0,0,84,0,0,0,0,0,8,84,0,0,0,0
2019,2384498357,인덕과학기술고등학교,해당없음,서울,특성화고등학교,708,0,0,0,241,102,0,0,0,0,0,54,8,46,0,0
2019,2392466664,명덕유치원,해당없음,서울,유치원,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0
2019,2396911621,빛나유치원,해당없음,서울,유치원,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
2019,2397058069,약수유치원,해당없음,서울,유치원,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0
2019,2397342383,서울혜화초등학교,해당없음,서울,초등학교,616,0,0,0,114,0,0,0,0,0,10,114,0,0,0,0
2019,2401914477,효천유치원,해당없음,서울,유치원,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0
2019,2412115991,서울휘경초등학교,해당없음,서울,초등학교,361,0,0,0,60,0,0,0,0,0,14,60,0,0,0,0
2019,2413626611,고척중학교,해당없음,서울,중학교,1000,0,0,0,335,0,191,0,0,33,4,224,0,0,0,0
2019,2420707106,서울당산초등학교,해당없음,서울,초등학교,412,0,0,0,70,0,0,0,0,0,2,70,0,0,0,0
2019,2429515480,중앙대학교사범대학부속초등학교,해당없음,서울,초등학교,722,0,0,0,119,0,0,0,0,0,0,119,0,0,0,0
2019,2431356012,서울구암초등학교,해당없음,서울,초등학교,1723,0,0,0,286,0,0,0,0,0,10,286,0,0,0,0
2019,2439191281,신상중학교,해당없음,서울,중학교,447,0,0,0,171,0,133,0,0,18,0,151,0,0,0,0
2019,2443486034,전동중학교,해당없음,서울,중학교,428,0,0,0,153,0,99,0,0,18,7,117,0,0,0,0
2019,2444073975,성수중학교,해당없음,서울,중학교,261,0,0,0,97,0,65,0,0,17,0,82,0,0,0,0
2019,2449220061,서울내발산초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2019,2455198168,선일유치원,해당없음,서울,유치원,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0
2019,2464997351,강남유정유치원,해당없음,서울,유치원,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0
2019,2467356622,서울원광초등학교,해당없음,서울,초등학교,769,0,0,0,185,0,0,0,0,0,0,185,0,0,0,0
2019,2469088256,서울월곡초등학교,해당없음,서울,초등학교,456,0,0,0,93,0,0,0,0,0,4,93,0,0,0,0
2019,2471411049,서울마포초등학교,해당없음,서울,초등학교,830,0,0,0,124,0,0,0,0,0,5,124,0,0,0,0
2019,2476887047,서울대진초등학교,해당없음,서울,초등학교,316,0,0,0,39,0,0,0,0,0,11,39,0,0,0,0
2019,2485803246,성보나유치원,해당없음,서울,유치원,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
2019,2488713979,성원중학교,해당없음,서울,중학교,243,0,0,0,99,0,27,0,0,38,4,65,0,0,0,0
2019,2489310503,서울일신초등학교,해당없음,서울,초등학교,831,0,0,0,137,0,0,0,0,0,0,137,0,0,0,0
2019,2501678705,석촌중학교,해당없음,서울,중학교,413,0,0,0,141,0,103,0,0,18,0,121,0,0,0,0
2019,2502204418,대광초등학교,해당없음,서울,초등학교,473,0,0,0,65,0,0,0,0,0,0,65,0,0,0,0
2019,2508802652,한영외국어고등학교,해당없음,서울,특수목적고등학교,662,0,0,0,240,0,0,0,0,0,0,177,163,0,0,3
2019,2512255728,상명중학교,해당없음,서울,중학교,771,0,0,0,272,0,206,0,0,17,0,230,0,0,0,0
2019,2521169781,다우림명문유치원,해당없음,서울,유치원,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0
2019,2526753604,중앙고등학교,해당없음,서울,자율고등학교,975,0,0,0,337,1,0,0,0,0,0,145,143,1,0,1
2019,2527897834,광양고등학교,해당없음,서울,자율고등학교,540,0,0,0,251,0,0,0,0,0,15,132,67,63,0,0
2019,2530862748,선유고등학교,해당없음,서울,일반고등학교,591,0,0,0,284,0,0,0,0,0,20,185,99,85,0,0
2019,2533959627,서울방일초등학교,해당없음,서울,초등학교,883,0,0,0,145,0,0,0,0,0,6,145,0,0,0,0
2019,2535154819,가명유치원,해당없음,서울,유치원,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2019,2539821326,남대문중학교,해당없음,서울,중학교,406,0,0,0,148,0,68,0,0,60,0,131,0,0,0,0
2019,2545497953,선정고등학교,해당없음,서울,일반고등학교,1171,0,0,0,484,9,0,0,0,0,0,338,234,92,0,0
2019,2546003282,홍익대학교사범대학부속중학교,해당없음,서울,중학교,355,0,0,0,115,0,78,0,0,11,0,89,0,0,0,0
2019,2548127055,서울신목초등학교,해당없음,서울,초등학교,1029,0,0,0,187,0,0,0,0,0,12,187,0,0,0,0
2019,2548260629,성내중학교,해당없음,서울,중학교,589,0,0,0,212,0,148,0,0,49,9,197,0,0,0,0
2019,2551978707,광신중학교,해당없음,서울,중학교,323,0,0,0,122,0,81,0,0,36,0,117,0,0,0,0
2019,2560034990,성재중학교,해당없음,서울,중학교,388,0,0,0,127,0,99,0,0,22,3,121,0,0,0,0
2019,2561687767,홍익디자인고등학교,해당없음,서울,특성화고등학교,382,0,0,0,149,15,0,0,0,0,0,88,31,56,0,0
2019,2579669833,송원유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2587352752,계성초등학교,해당없음,서울,초등학교,720,0,0,0,112,0,0,0,0,0,0,112,0,0,0,0
2019,2589204549,영파여자고등학교,해당없음,서울,일반고등학교,891,0,0,0,358,0,0,0,0,0,0,294,213,78,0,3
2019,2590230226,종로산업정보학교,해당없음,서울,각종학교,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2590885221,자연아이유치원,해당없음,서울,유치원,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
2019,2594058811,서울홍릉초등학교,해당없음,서울,초등학교,446,0,0,0,69,0,0,0,0,0,4,69,0,0,0,0
2019,2595346808,신림유치원,해당없음,서울,유치원,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0
2019,2606646418,충암고등학교,해당없음,서울,일반고등학교,1070,0,0,0,397,40,0,0,0,0,0,242,150,90,0,2
2019,2610285639,잠일고등학교,해당없음,서울,일반고등학교,399,0,0,0,181,0,0,0,0,0,8,83,55,28,0,0
2019,2616349577,용마중학교,해당없음,서울,중학교,528,0,0,0,210,0,90,0,0,71,9,161,0,0,0,0
2019,2617124736,서울대모초등학교,해당없음,서울,초등학교,1084,0,0,0,199,0,0,0,0,0,0,199,0,0,0,0
2019,2623451530,서울개포유치원,원천코드없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2624029278,광운유치원,해당없음,서울,유치원,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
2019,2631333470,등촌중학교,해당없음,서울,중학교,380,0,0,0,151,0,94,0,0,43,0,138,0,0,0,0
2019,2633807539,장미유치원,해당없음,서울,유치원,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0
2019,2647661685,화랑유치원,해당없음,서울,유치원,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2019,2648348331,숭문중학교,해당없음,서울,중학교,424,0,0,0,154,0,58,0,0,11,0,69,0,0,0,0
2019,2648474395,서울난우초등학교,해당없음,서울,초등학교,900,0,0,0,125,0,0,0,0,0,9,125,0,0,0,0
